geoid,borough,centroid_lat,centroid_lon,population,median_income,no_vehicle_pct,transit_commute_pct,bike_commute_pct,has_citibike,coverage_status
36005017901,Bronx,40.834834968350094,-73.91518669881115,5096.0,47035.0,82.3,65.9,0.0,1,Covered
36005009301,Bronx,40.81435015592146,-73.88911240993008,5066.0,47185.0,68.6,59.9,0.75,1,Covered
36005024300,Bronx,40.852428176388905,-73.91153448927291,5062.0,29747.0,76.5,78.1,0.0,1,Covered
36005002702,Bronx,40.80644954792882,-73.91377305165366,5000.0,29206.0,71.0,75.9,0.0,1,Covered
36005038301,Bronx,40.857207441236106,-73.89852102108323,4970.0,47394.0,68.6,61.0,2.53,1,Covered
36005040302,Bronx,40.86784631540801,-73.8921973700637,4921.0,40938.0,69.9,70.4,1.47,1,Covered
36005014900,Bronx,40.83260303768374,-73.90148801770086,4917.0,41311.0,73.7,43.1,6.94,1,Covered
36005012300,Bronx,40.82854553539936,-73.88735825172708,4915.0,47402.0,50.7,47.7,0.0,1,Covered
36005022701,Bronx,40.84680411027067,-73.91106009248848,4876.0,31500.0,78.7,73.1,0.0,1,Covered
36005020900,Bronx,40.84307036266626,-73.91501733149799,4867.0,44769.0,81.8,61.0,0.0,1,Covered
36005028900,Bronx,40.87956004571304,-73.90732707973243,4865.0,53138.0,63.3,64.6,0.0,1,Covered
36005013100,Bronx,40.82595415091203,-73.89789829751659,4822.0,17410.0,75.1,58.2,1.28,1,Covered
36005040100,Bronx,40.86461178791718,-73.8976515398121,4759.0,26406.0,77.1,66.1,1.22,1,Covered
36005024501,Bronx,40.85287933019073,-73.91546182509838,4737.0,43504.0,65.3,41.9,0.0,1,Covered
36005017701,Bronx,40.8331957635965,-73.9111774157374,4717.0,30375.0,56.8,76.0,0.49,1,Covered
36005018301,Bronx,40.828637113215834,-73.92081330059828,4665.0,56508.0,63.5,61.8,1.95,1,Covered
36005021501,Bronx,40.84946605646405,-73.91824517055008,4665.0,39756.0,70.1,66.1,0.0,1,Covered
36005042300,Bronx,40.87706822179853,-73.87732099493226,4627.0,63723.0,74.4,73.3,0.0,1,Covered
36005029500,Bronx,40.88493509867034,-73.90856779288676,4609.0,95435.0,39.0,39.6,0.0,1,Covered
36005039500,Bronx,40.848198670728884,-73.89668137522699,4597.0,23194.0,78.9,72.6,0.0,1,Covered
36005032300,Bronx,40.905341899375436,-73.90758043741602,4583.0,96678.0,44.7,46.1,0.9,1,Covered
36005043102,Bronx,40.88024820295891,-73.87446832963282,4532.0,38569.0,68.3,45.9,1.07,1,Covered
36005002300,Bronx,40.80908231353951,-73.92584407523611,4528.0,19743.0,86.3,64.2,0.0,1,Covered
36005016100,Bronx,40.83684654742134,-73.88501520322669,4490.0,22286.0,77.2,61.3,0.0,1,Covered
36005023502,Bronx,40.85129261679486,-73.90346956885425,4455.0,49286.0,77.4,66.2,0.0,1,Covered
36005007300,Bronx,40.81467522094662,-73.90938901848057,4444.0,28166.0,77.5,63.4,0.0,1,Covered
36005022101,Bronx,40.83827778042659,-73.91812320186028,4424.0,55078.0,71.7,63.8,0.0,1,Covered
36005040303,Bronx,40.86968391282387,-73.89347105781279,4291.0,39023.0,70.3,62.1,1.44,1,Covered
36005011502,Bronx,40.81968863437524,-73.88603360492624,4242.0,28592.0,72.7,70.0,0.0,1,Covered
36005036501,Bronx,40.84540828254147,-73.8857768592809,4196.0,41287.0,68.9,60.3,0.73,1,Covered
36005015300,Bronx,40.833480896425016,-73.8941429061789,4161.0,38862.0,72.9,60.4,0.0,1,Covered
36005037100,Bronx,40.84722040413217,-73.88737807638613,4099.0,21250.0,78.2,60.9,0.0,1,Covered
36005027700,Bronx,40.87839753287685,-73.90146767056801,4091.0,29939.0,75.1,60.8,0.0,1,Covered
36005023301,Bronx,40.84956124717568,-73.90875427642021,4067.0,31887.0,79.0,78.5,0.0,1,Covered
36005040501,Bronx,40.86712932963918,-73.89093239164745,4047.0,42037.0,80.5,66.6,0.0,1,Covered
36005029700,Bronx,40.88493104045229,-73.9118382745292,4047.0,97132.0,34.9,46.4,0.0,1,Covered
36005042902,Bronx,40.877117558666036,-73.87390901236074,4043.0,48162.0,75.7,57.2,0.0,1,Covered
36005012500,Bronx,40.82863602067141,-73.89352275517474,4030.0,51875.0,54.0,55.7,0.0,1,Covered
36005026900,Bronx,40.86752250378895,-73.90874113823253,3964.0,27374.0,70.4,57.7,2.68,1,Covered
36005003500,Bronx,40.8109651157374,-73.9086695865416,3899.0,34185.0,66.4,64.2,0.0,1,Covered
36005020100,Bronx,40.842158585766185,-73.92696316002183,3868.0,37433.0,75.4,66.8,0.0,1,Covered
36005006100,Bronx,40.82224970095825,-73.92267277478715,3868.0,66430.0,60.5,62.1,0.0,1,Covered
36005035100,Bronx,40.89506978315978,-73.89999749046717,3836.0,110513.0,25.1,39.9,0.0,1,Covered
36005017902,Bronx,40.837014183413594,-73.91349887164257,3816.0,41475.0,80.2,58.0,0.0,1,Covered
36005034500,Bronx,40.90406026813481,-73.8986899475225,3816.0,118583.0,35.8,27.7,0.0,1,Covered
36005037504,Bronx,40.85030627839304,-73.89266895686745,3790.0,29330.0,70.8,62.3,0.0,1,Covered
36005039700,Bronx,40.86184428697823,-73.88543307193511,3771.0,35493.0,86.3,34.1,0.12,1,Covered
36005040304,Bronx,40.86766995015194,-73.89518728249027,3766.0,33218.0,81.2,53.8,0.0,1,Covered
36005041100,Bronx,40.875582814778156,-73.88713715868381,3752.0,42484.0,70.0,75.0,0.0,1,Covered
36005023704,Bronx,40.85626753064099,-73.90190537220315,3750.0,34875.0,81.6,58.1,3.29,1,Covered
36005023302,Bronx,40.84818520705681,-73.90472911360646,3746.0,52092.0,77.7,73.0,0.0,1,Covered
36005024502,Bronx,40.85510940904859,-73.91356534517031,3742.0,33333.0,70.2,49.4,0.0,1,Covered
36005038303,Bronx,40.856837502633944,-73.89616417645861,3730.0,26837.0,80.7,78.9,0.0,1,Covered
36005038700,Bronx,40.85799142898832,-73.88925137161678,3707.0,42174.0,77.3,60.1,0.0,1,Covered
36005018302,Bronx,40.8279119333702,-73.91875206777398,3680.0,72540.0,74.7,57.1,0.0,1,Covered
36005026701,Bronx,40.8693531377503,-73.90122801432106,3632.0,49167.0,72.9,67.0,0.0,1,Covered
36005028500,Bronx,40.88642956351208,-73.90256675932515,3619.0,70543.0,40.6,44.1,0.88,1,Covered
36005016700,Bronx,40.84048078908565,-73.90217084174084,3599.0,41500.0,58.7,55.9,0.0,1,Covered
36005003300,Bronx,40.808241823675594,-73.911943636053,3559.0,24122.0,68.0,48.8,2.25,1,Covered
36005022902,Bronx,40.843795214383334,-73.90715289737227,3501.0,51964.0,63.9,73.3,0.0,1,Covered
36005028100,Bronx,40.88378957958534,-73.89064526481359,3490.0,67917.0,60.1,59.2,0.0,1,Covered
36005040900,Bronx,40.876790787796594,-73.89315219011098,3460.0,58466.0,52.7,76.2,0.0,1,Covered
36005012101,Bronx,40.82827579074377,-73.88889415332673,3415.0,55000.0,60.9,54.9,0.28,1,Covered
36005002701,Bronx,40.805079098139224,-73.9163464120105,3335.0,21427.0,78.2,74.1,0.0,1,Covered
36005028700,Bronx,40.882714705594545,-73.90465640418043,3330.0,68370.0,53.7,53.3,0.0,1,Covered
36005023501,Bronx,40.85214713641278,-73.90457186823942,3294.0,39419.0,75.7,67.0,0.0,1,Covered
36005008900,Bronx,40.81856681008747,-73.89390602990487,3239.0,41484.0,79.5,54.5,0.0,1,Covered
36005018101,Bronx,40.83160744530961,-73.9161111728437,3215.0,-666666666.0,57.7,50.9,0.0,1,Covered
36005013500,Bronx,40.8271333209633,-73.90209642680335,3125.0,27602.0,67.2,48.6,0.0,1,Covered
36005040701,Bronx,40.87157933689532,-73.89026045668456,3055.0,50068.0,77.8,72.5,0.0,1,Covered
36005042901,Bronx,40.87494986740009,-73.87429247957134,3048.0,41658.0,54.3,65.0,0.0,1,Covered
36005015500,Bronx,40.83552623840777,-73.8899864007633,2943.0,37168.0,71.1,71.6,4.32,1,Covered
36005005902,Bronx,40.82410593537474,-73.92343708905342,2938.0,48456.0,70.5,59.3,1.26,1,Covered
36005028300,Bronx,40.88063631919022,-73.90257108227982,2932.0,-666666666.0,55.3,77.5,0.0,1,Covered
36005007100,Bronx,40.818221409071725,-73.91283004177481,2872.0,44792.0,58.8,60.0,0.0,1,Covered
36005035900,Bronx,40.840209275162934,-73.88338470224011,2814.0,24823.0,73.8,65.7,0.0,1,Covered
36005018501,Bronx,40.82717960563425,-73.90932522581751,2783.0,50177.0,85.3,59.9,2.16,1,Covered
36005020502,Bronx,40.8513754274296,-73.91949140259057,2605.0,28510.0,74.2,67.6,0.0,1,Covered
36005036502,Bronx,40.842387726287136,-73.88782553017714,2600.0,31729.0,68.8,59.1,0.0,1,Covered
36005033700,Bronx,40.90631394237769,-73.90251659155281,2570.0,144886.0,17.4,21.5,0.0,1,Covered
36005003100,Bronx,40.809898820036636,-73.90569010106132,2559.0,41370.0,77.4,70.6,0.0,1,Covered
36005012701,Bronx,40.82563458243141,-73.89232825791782,2460.0,44667.0,54.4,57.9,0.0,1,Covered
36005036700,Bronx,40.84076403322308,-73.88931074489778,2440.0,-666666666.0,55.5,69.5,0.0,1,Covered
36005036902,Bronx,40.84255959772657,-73.89291990894273,2399.0,15000.0,76.2,51.6,3.26,1,Covered
36005015900,Bronx,40.822373803443824,-73.89355444349471,2218.0,24485.0,42.7,37.2,0.0,1,Covered
36005001901,Bronx,40.80678787907067,-73.92804619061418,2181.0,49500.0,74.4,55.3,1.8,1,Covered
36005007700,Bronx,40.819733929564926,-73.90442299545778,2166.0,48846.0,49.3,51.8,0.0,1,Covered
36005038304,Bronx,40.85813275318668,-73.89373157188938,2138.0,20625.0,81.2,52.8,0.0,1,Covered
36005022703,Bronx,40.84403650218047,-73.91052042933622,2050.0,75489.0,72.5,55.1,0.0,1,Covered
36005036901,Bronx,40.84435678638844,-73.89188294937226,2036.0,25469.0,69.7,62.9,1.12,1,Covered
36005037600,Bronx,40.874538650886706,-73.86920495831536,2028.0,69345.0,35.9,36.4,2.18,1,Covered
36005026100,Bronx,40.86666700972301,-73.90589523436695,1996.0,61552.0,69.7,61.6,0.0,1,Covered
36005005200,Bronx,40.825629157200844,-73.88243294161845,1931.0,29657.0,70.4,58.2,1.12,1,Covered
36005024700,Bronx,40.855551821376245,-73.918421632784,1929.0,50993.0,59.4,58.1,0.0,1,Covered
36005016900,Bronx,40.83778991797903,-73.90272472225774,1894.0,50107.0,65.2,51.2,0.0,1,Covered
36005001902,Bronx,40.803682897552015,-73.9159298215823,1883.0,67375.0,54.5,52.5,0.0,1,Covered
36005034300,Bronx,40.90966590921601,-73.89817115227224,1800.0,87950.0,13.3,23.0,2.52,1,Covered
36005025700,Bronx,40.8600816335691,-73.91461193227498,1725.0,57241.0,61.9,67.6,0.0,1,Covered
36005014300,Bronx,40.82774740218473,-73.91212971594659,1715.0,16678.0,73.7,55.6,0.0,1,Covered
36005023100,Bronx,40.846219233248334,-73.90245616207578,1675.0,55179.0,62.8,49.3,0.0,1,Covered
36005030100,Bronx,40.88323989845597,-73.91793382846505,1567.0,81351.0,32.4,35.5,0.0,1,Covered
36005011701,Bronx,40.814390769446774,-73.8835978189787,1509.0,33967.0,70.6,54.2,1.2,1,Covered
36005022702,Bronx,40.844479189740866,-73.91326891094361,1449.0,27165.0,76.7,64.8,0.0,1,Covered
36005012102,Bronx,40.82600346563836,-73.88796954720085,1337.0,43472.0,70.1,70.0,0.0,1,Covered
36005021301,Bronx,40.84554435665889,-73.91982307952402,1323.0,34470.0,51.7,72.8,0.0,1,Covered
36005006000,Bronx,40.837635557800795,-73.87777097241866,1297.0,47375.0,50.1,52.3,7.26,1,Covered
36005023702,Bronx,40.86064409788289,-73.89731943910084,1156.0,53304.0,58.7,54.5,0.0,1,Covered
36005016500,Bronx,40.84310885284828,-73.90027736398248,1134.0,46179.0,64.3,53.2,0.0,1,Covered
36005021900,Bronx,40.83964478236425,-73.91962201865338,949.0,45906.0,68.5,73.4,0.0,1,Covered
36005003700,Bronx,40.811456979095375,-73.91217215502607,331.0,-666666666.0,86.7,34.1,0.0,1,Covered
36047032600,Brooklyn,40.57652953327336,-73.98821144055442,8110.0,37183.0,64.4,46.1,0.0,0,Gap Zone
36047089000,Brooklyn,40.65698775715753,-73.91548928097811,7269.0,62667.0,69.3,69.4,0.0,0,Gap Zone
36047122000,Brooklyn,40.66376386898385,-73.86286713087088,7200.0,57055.0,50.1,49.6,0.0,0,Gap Zone
36047105804,Brooklyn,40.645794596857954,-73.88344079674764,6755.0,45000.0,64.7,42.4,1.99,0,Gap Zone
36047034200,Brooklyn,40.57410768861472,-73.996862671525,6735.0,20706.0,74.8,65.5,0.0,0,Gap Zone
36047060000,Brooklyn,40.58707427603967,-73.94569214437408,6509.0,94482.0,29.6,47.6,0.0,0,Gap Zone
36047070201,Brooklyn,40.60876714486312,-73.90860890407978,6460.0,115144.0,7.3,19.9,0.0,0,Gap Zone
36047023200,Brooklyn,40.63609995969547,-73.98622067788574,6422.0,62973.0,47.8,11.1,0.61,0,Gap Zone
36047091200,Brooklyn,40.665129034135596,-73.90763463051006,6377.0,18502.0,72.9,78.1,0.0,0,Gap Zone
36047023600,Brooklyn,40.63219049064778,-73.98968762285028,6342.0,36524.0,62.6,22.5,1.49,0,Gap Zone
36047088200,Brooklyn,40.66049455366267,-73.9259818884161,6314.0,46461.0,66.7,57.9,0.0,0,Gap Zone
36047035602,Brooklyn,40.57782979570036,-73.97020424409435,6276.0,57764.0,44.3,43.6,0.0,0,Gap Zone
36047029600,Brooklyn,40.60095746308846,-73.99301871469467,6101.0,58407.0,62.6,64.3,2.29,0,Gap Zone
36047024000,Brooklyn,40.62883158350044,-73.99318622352699,6050.0,43371.0,60.0,34.3,0.0,0,Gap Zone
36047105801,Brooklyn,40.649220561941036,-73.88059585936648,6024.0,23657.0,76.1,50.4,0.0,0,Gap Zone
36047053800,Brooklyn,40.61819827207842,-73.9568350193298,5995.0,67521.0,51.0,48.6,1.07,0,Gap Zone
36047048200,Brooklyn,40.63320886500053,-73.96953122900187,5856.0,53301.0,55.9,41.0,0.0,0,Gap Zone
36047119600,Brooklyn,40.67589568354975,-73.87316342204115,5712.0,50563.0,59.6,55.0,0.0,0,Gap Zone
36047061004,Brooklyn,40.579874217163386,-73.95576516330178,5636.0,38137.0,71.4,40.0,0.0,0,Gap Zone
36047059402,Brooklyn,40.59461465744232,-73.94301811161333,5617.0,77500.0,24.0,33.1,1.56,0,Gap Zone
36047038200,Brooklyn,40.59152503640829,-73.98148054806732,5599.0,20908.0,75.4,73.3,0.0,0,Gap Zone
36047028600,Brooklyn,40.59870971452612,-74.00277056611641,5581.0,45918.0,51.3,49.6,0.0,0,Gap Zone
36047057200,Brooklyn,40.596368776392225,-73.93821587205213,5520.0,40330.0,67.4,45.2,1.99,0,Gap Zone
36047035400,Brooklyn,40.58013304365559,-73.97261462195455,5507.0,56930.0,46.6,47.8,0.0,0,Gap Zone
36047119400,Brooklyn,40.672552710350786,-73.87706019465156,5488.0,69365.0,26.7,58.4,0.0,0,Gap Zone
36047091000,Brooklyn,40.6657515103548,-73.90340655297167,5392.0,16628.0,86.6,80.9,0.0,0,Gap Zone
36047054600,Brooklyn,40.61314108613951,-73.95312381022178,5348.0,60725.0,62.0,50.2,0.0,0,Gap Zone
36047120801,Brooklyn,40.67097386496838,-73.86845167167942,5308.0,57313.0,50.8,58.5,0.0,0,Gap Zone
36047023400,Brooklyn,40.63387119857927,-73.98794070124468,5275.0,31411.0,66.1,22.1,0.71,0,Gap Zone
36047033600,Brooklyn,40.575953043403565,-74.00921338952443,5269.0,83833.0,19.1,23.2,0.0,0,Gap Zone
36047061002,Brooklyn,40.5737268399797,-73.95602793723589,5248.0,78468.0,46.5,57.4,0.0,0,Gap Zone
36047031401,Brooklyn,40.58699325839383,-73.99441509241449,5223.0,81643.0,39.9,47.2,0.0,0,Gap Zone
36047069602,Brooklyn,40.62272962894712,-73.90865048211333,5220.0,90917.0,20.1,46.7,1.75,0,Gap Zone
36047118800,Brooklyn,40.67904112707228,-73.86591383182359,5217.0,56599.0,62.6,52.5,0.0,0,Gap Zone
36047037402,Brooklyn,40.586788066284235,-73.97200258097132,5089.0,57667.0,44.4,37.2,0.96,0,Gap Zone
36047110400,Brooklyn,40.65740221603397,-73.88878607309312,5072.0,62143.0,53.9,41.7,0.0,0,Gap Zone
36047025200,Brooklyn,40.61982889809142,-73.99213919580424,5057.0,54750.0,41.1,59.3,2.89,0,Gap Zone
36047022000,Brooklyn,40.636163335119626,-73.99555939950585,4989.0,44716.0,58.2,13.3,0.0,0,Gap Zone
36047042600,Brooklyn,40.605675036739676,-73.9801891361548,4981.0,77500.0,47.9,51.9,2.64,0,Gap Zone
36047110600,Brooklyn,40.65731418606365,-73.88429809535874,4950.0,29919.0,65.9,63.4,0.0,0,Gap Zone
36047043600,Brooklyn,40.613130029847106,-73.97785730400749,4901.0,74197.0,34.5,55.2,0.52,0,Gap Zone
36047019600,Brooklyn,40.6234234308313,-74.00418502999239,4845.0,82500.0,47.4,54.3,1.29,0,Gap Zone
36047053400,Brooklyn,40.622582577829704,-73.96283022676974,4827.0,58800.0,48.6,46.5,0.29,0,Gap Zone
36047118400,Brooklyn,40.68430409291339,-73.8694099982103,4812.0,63454.0,46.8,48.2,5.19,0,Gap Zone
36047062800,Brooklyn,40.589886225704845,-73.92688286825393,4808.0,108227.0,11.8,23.9,0.0,0,Gap Zone
36047117202,Brooklyn,40.68273654763126,-73.88376489347377,4784.0,64167.0,60.5,50.1,0.0,0,Gap Zone
36047033000,Brooklyn,40.57971389135055,-73.99845850496207,4774.0,20329.0,74.6,59.4,0.0,0,Gap Zone
36047023800,Brooklyn,40.63051118396434,-73.99143768811086,4734.0,40335.0,63.0,18.3,2.12,0,Gap Zone
36047026800,Brooklyn,40.61044939181572,-73.99036196102917,4671.0,80500.0,44.6,42.1,14.47,0,Gap Zone
36047121400,Brooklyn,40.66749429522334,-73.8651791709763,4649.0,24964.0,86.7,71.6,0.0,0,Gap Zone
36047112600,Brooklyn,40.664898592465484,-73.89311181363944,4634.0,69932.0,64.4,57.1,0.0,0,Gap Zone
36047019000,Brooklyn,40.62103806091829,-74.00038571603787,4614.0,63289.0,53.5,44.1,0.23,0,Gap Zone
36047037401,Brooklyn,40.58799786017361,-73.96775497503492,4602.0,56667.0,39.8,44.7,0.0,0,Gap Zone
36047120802,Brooklyn,40.67153795235977,-73.86474689503068,4534.0,33190.0,58.8,61.6,0.0,0,Gap Zone
36047059404,Brooklyn,40.59082896346582,-73.94708027940662,4487.0,76179.0,45.5,43.9,0.0,0,Gap Zone
36047095400,Brooklyn,40.63896688433362,-73.91463256302316,4431.0,93356.0,40.1,47.2,0.0,0,Gap Zone
36047026400,Brooklyn,40.61486783211606,-73.99748154899875,4423.0,73029.0,56.2,59.0,5.7,0,Gap Zone
36047095600,Brooklyn,40.63557409725247,-73.91091852104091,4386.0,98750.0,29.0,60.9,0.0,0,Gap Zone
36047043200,Brooklyn,40.610681515924796,-73.98068468061946,4350.0,81548.0,49.9,50.4,0.0,0,Gap Zone
36047107800,Brooklyn,40.65884165696517,-73.87595867035864,4336.0,75881.0,46.3,49.2,0.0,0,Gap Zone
36047088800,Brooklyn,40.653940936196086,-73.91808524550936,4333.0,51335.0,69.4,67.3,0.0,0,Gap Zone
36047036002,Brooklyn,40.57636213825862,-73.96123764213463,4321.0,38047.0,78.9,37.1,0.0,0,Gap Zone
36047076400,Brooklyn,40.63192631351667,-73.95864481175056,4311.0,81071.0,58.3,60.1,2.22,0,Gap Zone
36047030000,Brooklyn,40.59740308398242,-73.98874447057658,4283.0,52279.0,52.7,65.7,0.0,0,Gap Zone
36047113000,Brooklyn,40.66217218009733,-73.89647078534023,4279.0,53263.0,54.3,63.1,0.0,0,Gap Zone
36047076200,Brooklyn,40.62571854906587,-73.95648588131971,4269.0,52929.0,52.9,55.7,0.39,0,Gap Zone
36047115600,Brooklyn,40.66832669583736,-73.89589468924517,4249.0,28585.0,62.1,54.6,0.0,0,Gap Zone
36047098200,Brooklyn,40.65099885030673,-73.89436658808614,4243.0,23639.0,71.6,69.3,0.0,0,Gap Zone
36047112800,Brooklyn,40.66174109592593,-73.89210877318409,4235.0,52477.0,56.2,64.1,0.0,0,Gap Zone
36047117400,Brooklyn,40.682858442319294,-73.8797861774809,4193.0,-666666666.0,58.4,55.5,0.0,0,Gap Zone
36047121000,Brooklyn,40.67009081913776,-73.87224483235451,4188.0,17708.0,97.5,93.8,0.0,0,Gap Zone
36047037000,Brooklyn,40.587849182857404,-73.96316502079888,4184.0,79688.0,22.2,49.0,0.0,0,Gap Zone
36047029800,Brooklyn,40.600823335773455,-73.98790746821243,4183.0,55214.0,33.7,42.0,1.44,0,Gap Zone
36047030400,Brooklyn,40.590694463806955,-73.99800374507403,4150.0,53693.0,38.8,52.9,0.59,0,Gap Zone
36047036600,Brooklyn,40.58287062702003,-73.96376752825891,4146.0,48075.0,48.4,37.7,5.48,0,Gap Zone
36047025800,Brooklyn,40.61328838939685,-73.98740981711863,4119.0,57431.0,58.7,60.1,1.15,0,Gap Zone
36047078200,Brooklyn,40.63785372080077,-73.94144286230737,4087.0,65183.0,50.6,62.2,0.0,0,Gap Zone
36047103401,Brooklyn,40.633523859558956,-73.88622707314191,4081.0,17824.0,76.0,65.2,0.0,0,Gap Zone
36047055400,Brooklyn,40.6078700940426,-73.9600715971057,4058.0,70833.0,54.1,54.2,0.0,0,Gap Zone
36047030200,Brooklyn,40.59571208361226,-73.990647076275,4052.0,83068.0,24.0,46.8,1.04,0,Gap Zone
36047022200,Brooklyn,40.63823944040158,-73.99296351570432,4051.0,48594.0,60.8,33.5,1.82,0,Gap Zone
36047021000,Brooklyn,40.627626015788,-74.00815616121008,4041.0,64250.0,31.1,37.8,1.99,0,Gap Zone
36047088600,Brooklyn,40.657488000372915,-73.92067652126025,4034.0,48949.0,57.6,54.2,1.05,0,Gap Zone
36047107001,Brooklyn,40.65421695223173,-73.87071829236099,4029.0,60919.0,55.2,53.8,0.0,0,Gap Zone
36047119200,Brooklyn,40.677110137398934,-73.87815741018714,4014.0,85250.0,50.7,49.6,1.85,0,Gap Zone
36047091600,Brooklyn,40.65910382597178,-73.90910125513261,4013.0,26581.0,71.7,57.8,0.0,0,Gap Zone
36047038800,Brooklyn,40.59292479326416,-73.9692516041802,3996.0,76221.0,40.4,45.6,0.5,0,Gap Zone
36047076800,Brooklyn,40.618804211052726,-73.96080169581344,3992.0,71250.0,35.9,30.7,3.75,0,Gap Zone
36047021200,Brooklyn,40.62947452157949,-74.0058501037449,3986.0,62519.0,46.7,43.6,0.4,0,Gap Zone
36047021600,Brooklyn,40.63279468953886,-73.9997692596708,3982.0,37267.0,58.9,25.1,1.91,0,Gap Zone
36047027200,Brooklyn,40.608176507715065,-73.9927384078494,3980.0,64286.0,41.2,51.2,0.0,0,Gap Zone
36047074000,Brooklyn,40.62739421620161,-73.94125674204861,3979.0,64211.0,35.4,62.8,1.77,0,Gap Zone
36047054400,Brooklyn,40.613219584613084,-73.95719041961208,3975.0,70927.0,29.3,39.7,1.12,0,Gap Zone
36047040600,Brooklyn,40.600511647763916,-73.98232184442622,3973.0,75885.0,49.4,50.2,0.63,0,Gap Zone
36047042400,Brooklyn,40.60674836681116,-73.97604830154562,3946.0,65278.0,54.2,52.3,1.27,0,Gap Zone
36047043000,Brooklyn,40.60924930657111,-73.98420207577165,3944.0,52652.0,41.7,67.2,3.49,0,Gap Zone
36047060800,Brooklyn,40.58393705071153,-73.9492447580631,3930.0,68349.0,34.7,25.5,1.14,0,Gap Zone
36047111600,Brooklyn,40.663863194542344,-73.87568822166412,3929.0,85011.0,28.8,57.8,0.0,0,Gap Zone
36047042800,Brooklyn,40.60564575213488,-73.98432658483955,3928.0,78807.0,36.4,41.2,2.5,0,Gap Zone
36047043400,Brooklyn,40.6100424148721,-73.97692769619334,3911.0,60724.0,43.9,56.9,2.04,0,Gap Zone
36047059200,Brooklyn,40.59233798636007,-73.95145084142533,3910.0,54919.0,49.6,45.6,0.63,0,Gap Zone
36047072800,Brooklyn,40.62948561459654,-73.92700413935957,3899.0,71218.0,35.4,43.6,4.08,0,Gap Zone
36047040800,Brooklyn,40.60120126139397,-73.9791341421502,3885.0,90000.0,29.8,50.3,0.0,0,Gap Zone
36047054200,Brooklyn,40.61280276161117,-73.9609789642851,3872.0,60750.0,48.8,41.2,0.59,0,Gap Zone
36047036200,Brooklyn,40.578116993555184,-73.96400088002596,3860.0,51768.0,50.9,36.7,2.17,0,Gap Zone
36047011400,Brooklyn,40.63942330338682,-73.99921174746602,3860.0,67955.0,59.8,26.6,0.0,0,Gap Zone
36047119800,Brooklyn,40.676314468823286,-73.89438606649405,3851.0,39940.0,61.5,60.1,0.0,0,Gap Zone
36047111800,Brooklyn,40.668756727119785,-73.8760180041935,3844.0,80467.0,66.1,34.9,1.48,0,Gap Zone
36047099800,Brooklyn,40.62957732997232,-73.90840787398066,3793.0,91458.0,35.3,39.0,0.0,0,Gap Zone
36047053000,Brooklyn,40.627363416992765,-73.96373438704288,3787.0,68234.0,43.2,43.0,0.56,0,Gap Zone
36047027600,Brooklyn,40.61089645615676,-73.9994889696053,3740.0,60652.0,47.6,48.6,0.44,0,Gap Zone
36047057000,Brooklyn,40.59926677886901,-73.93688262844682,3696.0,77121.0,40.4,45.1,0.6,0,Gap Zone
36047116400,Brooklyn,40.67050987531956,-73.8811821599287,3685.0,66557.0,46.4,44.5,0.0,0,Gap Zone
36047077600,Brooklyn,40.630925519364666,-73.94113608162833,3664.0,75335.0,47.8,54.7,1.77,0,Gap Zone
36047058000,Brooklyn,40.59900675862886,-73.9554539290242,3655.0,36984.0,51.8,61.5,1.89,0,Gap Zone
36047055000,Brooklyn,40.60873390980867,-73.95231742201565,3646.0,58409.0,46.1,45.9,0.79,0,Gap Zone
36047055200,Brooklyn,40.6083095856065,-73.95625884020612,3645.0,91731.0,63.3,44.0,1.88,0,Gap Zone
36047026600,Brooklyn,40.612630335938995,-73.99032555749352,3624.0,51724.0,42.0,40.6,1.66,0,Gap Zone
36047056000,Brooklyn,40.60408550723575,-73.95143583017872,3623.0,68859.0,43.3,46.4,0.49,0,Gap Zone
36047089600,Brooklyn,40.65800738553494,-73.91240947179361,3615.0,33042.0,71.2,67.0,0.0,0,Gap Zone
36047118600,Brooklyn,40.68146592907791,-73.8677810418971,3578.0,80147.0,35.2,51.0,0.0,0,Gap Zone
